columnA,columnB
0.4181800488949006,nan
0.4908209196176288,no
-0.20829445235199434,no
0.9629947693181335,yes
-0.1050389109227687,yes
0.08790351743007957,nan
-0.12115027699870871,yes
0.010905333307027273,yes
-0.7673925608266412,nan
-1.008035617816006,no
1.1161535442574804,nan
-0.5928729438228294,yes
-0.6939746446194149,nan
-1.5073730795226004,no
-0.4472732233826515,nan
-0.9261628553852488,yes
1.1494106120954584,yes
0.7068719625398439,nan
-0.4817052416244066,no
1.576705063741016,nan
0.6872358408941159,no
-0.2273819684560357,no
-1.749584000411501,nan
1.6036598008135192,no
-0.9727007267345171,yes
-1.1517791228698242,nan
0.7157993024067482,no
1.707826684437491,yes
0.9689909729573627,nan
0.3947363840366517,yes
0.41632803916570016,yes
0.5973908911462154,yes
0.5312500128507356,no
0.19683399677856306,nan
0.07294077276631324,nan
-0.043815189529665684,no
-0.5277752122066733,nan
-0.19647255380674183,yes
-1.1850697699367698,nan
-0.06883773875632491,no
-0.6920137750056422,yes
-0.7725125220510396,no
0.1259259058074349,yes
0.9744016004412195,yes
0.642821624201619,nan
-1.0993504225362238,yes
-0.6927396955992362,no
0.6585398315917511,nan
-0.6877411754768167,no
-0.15724320499791722,yes
0.38503646931718627,no
-0.6778411184045446,no
0.07376285430217193,yes
-0.933817846442743,nan
-0.42095735076584956,no
0.22384735389977586,yes
-1.1150956134721683,nan
0.3083323165722793,nan
-0.01374645924867685,nan
0.3867429680920034,no
0.156739893845263,no
0.9548983009816909,no
0.08765715185353508,nan
-0.30058387878767706,no
0.08560825212259864,yes
0.3803086203254715,no
0.034202049227993025,no
0.028414183842717666,nan
-0.49139418146472874,no
-0.46403064228566365,yes
-0.9818236902597854,nan
1.2247037202308575,yes
-0.8707042647738995,nan
-0.4850336384571351,nan
-0.5028850858984382,no
0.6264470638611088,yes
-0.20646477480441944,nan
0.8734194508716137,no
-0.47144343697070795,nan
0.19529591355666137,nan
-0.5847429372818301,nan
1.5016043894413718,nan
-0.8313188933206589,nan
0.21687449715891924,nan
0.44364381665246894,no
0.28965936821604876,nan
-0.1297013612143958,yes
-0.09087448981339831,no
0.030668030385376716,yes
-0.10290140113994202,nan
0.6747153817564367,yes
1.547366101113946,nan
-0.3902442495054835,nan
-0.9588620857053544,no
-0.061797433845878366,no
1.8057965363580228,nan
-0.5625721975788115,no
1.1473817638108472,yes
1.1743905698535084,no
-0.3875117691955962,no
0.3982881554296927,yes
1.1398776361899765,no
-0.26538941869124094,nan
-0.14250625207165324,yes
-0.4071766397640506,nan
-0.7103297114850068,yes
-0.4544942815462049,nan
-0.8567581867335795,nan
0.023858427781458247,no
-0.5389812617410492,nan
0.16365013825352337,no
-1.089126952342539,yes
0.23161616255011994,nan
0.5834702731262472,nan
-1.3956149498000188,yes
0.2618395988933005,yes
0.8593682947313045,nan
-0.8467487130838438,yes
1.1708006707863923,no
0.2933133065562316,yes
-0.49350829903088617,yes
-0.039038354360394205,nan
0.39082883876520563,no
0.053203773988688044,yes
0.3771291947124584,no
-0.6444715151555563,no
0.1185525768252546,no
-0.989600147833486,nan
-0.07785824294409022,yes
-0.6327353490253528,nan
-0.5148709598128366,yes
0.8652652226473061,yes
0.7639170844159883,nan
0.4263966846350239,no
-0.7646189352708053,no
-0.22148591478636132,yes
0.8491683899854283,nan
0.09920183954793331,no
1.6235306779871859,no
0.2753224875760603,yes
0.1344343815430221,yes
-0.21638152494175095,nan
0.09347863334759761,yes
-0.10672888546638072,no
0.4956760736820133,no
0.6696916217562088,no
-0.5501926223555647,no
-0.9318630674904446,nan
-1.2853437611723075,nan
0.35559392883878055,yes
-0.7723566243217115,yes
-1.5070234150667379,yes
0.27200502317167485,nan
1.7450996622029533,no
-0.004249638077925326,yes
0.5869435421161493,no
0.05728055098329551,yes
-0.06922275723379986,yes
0.6433535380914379,yes
-0.20319218093205593,yes
0.18717461985033204,yes
0.22518846433720952,no
-0.46766331755013407,yes
0.6944296446755659,no
-0.12247182968678604,nan
-0.5290216116449913,yes
0.3755568904992825,no
-0.628927587253726,nan
0.01972681015838977,nan
-0.00638329765094248,nan
0.7601268960821046,no
0.33228876301596694,yes
-0.01751887112160074,yes
0.5724364094402009,no
0.9731452843121193,yes
0.39046721444630356,no
0.007246833890366424,yes
-0.9182853626451116,nan
-0.7455795641527607,yes
-0.21365729304826733,no
-0.4266585415114982,no
-0.1308799120898122,nan
0.03965494742797501,no
0.3707849280497115,yes
-0.04934914464136385,yes
0.34055115067834135,nan
0.04513209036708417,no
-1.3828265964477098,nan
-0.657534775673128,yes
-0.10086128900513082,nan
-0.8467863199887753,no
0.41995011099734314,nan
1.071525582640588,no
0.8531332961881216,no
-0.1494100096511456,yes
1.0435082957949664,yes
0.10406722004147809,yes
-0.2359601797826275,no
-0.4293818644786578,nan
-0.2117287805416898,no
-0.27172377297886013,yes
0.11929135566284138,yes
0.11240178673490521,nan
0.0021322141073901284,yes
0.30585671882244486,yes
0.8334523923504389,yes
0.6646878948089265,nan
-1.0394285779149324,no
-1.7877447944313682,yes
0.6540239378674916,nan
-0.9568150888907947,yes
-0.15733578132487847,nan
-0.8190791182415517,yes
-1.2613863063060138,nan
0.3790239097433516,yes
0.5314086122118528,no
-0.4035572805087036,yes
-1.8137296045014368,nan
-0.3823711137767379,yes
0.2742628037817825,no
-1.03523809814189,yes
0.12835194384540893,nan
-0.01071689442109689,nan
0.40550404972076187,no
0.08370625788990728,nan
-0.6811482586170888,yes
0.8376000511651439,yes
-0.11097070111887901,yes
-0.0191131776569523,nan
-0.6532875713512372,yes
-0.3102975758340572,yes
-0.6193618998188306,yes
-0.12106224194639609,no
1.1981959360996404,nan
-0.9603308000519494,nan
-1.1294929785137187,nan
1.029819229245526,no
-0.14652657400630628,nan
-0.46835091706194154,no
0.7279332811772534,no
-0.42393087781580485,nan
1.2782067994828552,yes
0.4745481099374883,yes
-0.34153798570199184,nan
1.5101157492858523,nan
-0.42400044610233684,no
0.5194667604065148,nan
0.20950480628454435,no
0.9112189025791586,nan
1.0930578377087967,yes
0.022402904346036635,yes
-0.5273925092423284,nan
0.3219805000573815,no
-0.47440075882647426,yes
1.409371073268636,no
0.0955747317579162,nan
-0.2557250859184761,nan
0.12927621410543588,yes
-0.9429884026707874,nan
-0.680129826957456,yes
0.8402897355610978,no
-0.459825995279977,yes
-0.7328376878773577,yes
0.3756569267691003,no
0.8299929082640978,yes
0.5032673174655466,yes
0.6972333800640714,nan
-0.5297565619986225,no
-0.9952674667192906,yes
1.0509335563688407,no
-0.225875887189495,no
-0.17558311151853315,yes
0.9297358992943405,nan
0.3893610065804619,no
0.3191214404571253,yes
1.5155016414307587,no
-0.4504627612661001,nan
0.649488089656866,nan
0.039909187427959146,nan
0.18801459520427985,yes
1.0699278984887721,yes
0.3554850294027366,nan
0.376807255334743,yes
0.7507551361168615,nan
-0.2554669106800197,yes
-0.5874467671373044,nan
-0.7313664358147235,no
-1.376449612563201,nan
1.4393449909582254,nan
-0.7722458560051781,yes
-0.15487753651004038,yes
-0.19376930992224445,yes
0.2151846884663705,yes
0.5710160487775077,yes
0.6023314418518217,yes
-0.4081542069982569,no
-0.11698519965048804,nan
0.19780596534180975,nan
-0.17408378832848295,nan
1.1251419032139947,no
0.3436824661467759,nan
0.5144144502348722,no
0.4640168880671889,no
0.8214317002397274,no
0.12671509109259485,nan
-0.9077823635690925,no
0.2797815662268491,nan
-0.45594982565428027,nan
-0.37003167722482977,yes
0.41045481312856524,yes
0.866798150003545,no
0.014890103715243153,no
0.21618310881927463,nan
1.1915504612446666,no
0.1685272256419978,no
1.8211781799262763,nan
0.39585675194208086,no
-1.2325339314090724,no
0.5273391347731727,nan
0.2668108694179444,nan
0.9028269278579218,yes
0.47122694588897085,nan
-0.09691918878864167,yes
-0.857008765402556,no
-0.1463162801002177,nan
-0.59536431794651,nan
-0.4063664148633059,nan
0.4120048830944267,no
1.1689331530459843,yes
0.27627007087608674,no
-0.837118143424629,no
0.3112218677540985,nan
0.8376420406519557,yes
-0.4268480330235675,no
-0.09381201667104237,nan
0.010281736310437965,no
-0.5494288191575679,no
0.4537963036907013,nan
-0.0846637040254471,nan
0.2936727107349194,yes
-0.62124452446147,no
-0.3062208102263873,nan
0.5056669504794399,nan
-0.2609832064642369,yes
1.2088746958633836,yes
-0.2797453299302216,nan
0.15727930802632012,yes
0.6528135823111629,nan
-0.9928560130531221,no
-1.232566168386543,yes
-1.0679594201990663,no
0.8838088723990274,no
-0.3863007021247127,no
1.7907394999677764,nan
-0.394973319060172,no
0.12918591223792586,no
1.0794769667975128,no
1.404265021711386,nan
1.4430525036454784,no
0.8458563614151996,no
0.7168437680680236,yes
0.41476886444082817,nan
0.5448527533166464,no
-0.38583000142997337,yes
-0.572739218395615,nan
-0.002362120187666436,nan
-0.1191292357674499,nan
-0.3172596345290926,nan
0.4874712132197007,nan
0.6687136459993575,nan
0.06188482040429315,no
1.0342710567386832,no
-0.7991823798934535,no
-0.13556162149580267,no
-0.5017756244219634,yes
-1.306575631951142,no
-0.05787648008988947,nan
-0.08522325586829847,no
1.0594148202694915,no
0.44156817918834423,nan
-0.7169307770304434,no
1.2978647964339318,no
0.854723586867747,no
0.407468392428031,yes
-0.15853886919488233,no
-0.6716074657064358,nan
-0.2605447432497371,nan
0.7621240337929301,no
1.3192104141542262,no
1.0802704697905323,no
-0.34219459525039186,nan
-0.7837322033023078,nan
0.09862037283784275,yes
-1.237907555893996,yes
0.226217399929347,yes
-0.10332181040906807,nan
-0.32622555130776953,yes
-1.1162921470867568,no
0.3595200745988016,no
-0.37289058776333794,nan
-0.8189417849972016,yes
-2.0105835492971544,no
-0.019260433535445376,nan
1.2405761176688208,yes
1.162881450183509,no
-0.3199673796103903,yes
-0.42154844225324634,nan
0.3281419792525166,yes
-0.698869807431804,nan
0.21125432987362616,yes
0.5362561948692831,no
0.8588532567190152,nan
-0.07010785353596694,nan
-0.1425716251238761,nan
-0.6145878107295927,yes
-0.578816247827902,yes
-0.15853522433106873,no
0.25715585477132463,nan
0.6395092383632746,nan
-0.5622252654762413,yes
1.044881998271665,yes
-0.18978652072979812,no
-0.01495710604390531,no
-0.5230481754034764,yes
-1.696968182191059,nan
0.6188317774527348,no
0.5157907279647034,yes
-0.19692928998274936,yes
0.04689350205741034,nan
0.3611574523928696,yes
-1.0937820998205798,yes
-0.37033687414240635,no
0.5559852757352789,yes
-0.8780025962184745,yes
0.2054905525166405,no
-0.9496072632363834,nan
0.3265009877034684,nan
-0.024949037608238495,no
-1.1305922711338565,no
0.8153175481200199,nan
-0.5142141037586344,nan
-0.5671767059100666,nan
0.14039843806166,nan
0.8040461446001006,nan
-0.7110752732848779,no
0.043175894893580154,yes
0.300171550231401,nan
0.4851739250842008,nan
0.12350908869405762,yes
-0.2569194873583256,yes
-0.5793131544541037,yes
0.06030071813246232,yes
-0.7504973083899248,yes
-2.044945338446225,yes
0.30559186291036744,no
0.6327543887603366,yes
-1.6540527048792868,yes
-0.7068114932969563,no
0.4334079827036384,yes
1.440246828798189,nan
0.014555595372785526,nan
-0.5096020588603941,yes
-0.12802750877338812,no
0.9624134934037293,nan
-0.4521749253871747,no
-0.5594344046551775,nan
-0.33792046552742266,yes
-0.6673300257810986,no
0.08586922119635686,no
1.1372749209286923,no
0.22615549118122033,nan
-0.1766474514884013,nan
-0.20426788824088085,nan
-1.0942335660876599,yes
0.6181768440030112,nan
-0.05448603790896142,yes
-0.12633593951343794,no
2.2351752974914025,no
0.20912703585598036,yes
-0.526253735066629,nan
-0.2984503173438803,yes
0.8039119964377284,no
0.07928928737643512,no
-1.0067945848221567,yes
0.6434602542026424,nan
-0.46770085987729576,nan
1.311308443352282,yes
0.7560336460002539,yes
-0.3131253269611258,nan
0.896711453214579,no
0.0474988573691823,yes
0.5969415725855536,nan
0.3393129721061323,nan
-0.5924496584936114,no
-0.45048488262222336,no
0.7209725723068128,no
-0.2343427324745786,no
-0.2825539242693977,no
-0.668585805544547,yes
0.2965193459154227,nan
1.4437674434702015,yes
-0.747273039977991,yes
0.016953619670930647,yes
0.9885543887908004,yes
-0.0557489738720006,yes
0.3166602573748137,no
-0.7436754697028157,no
0.299814968045354,nan
-0.13100098550318415,yes
0.6900109969759041,nan
0.8311702360953258,no
1.8126945494130295,no
0.40574322124950296,no
0.2280574216075165,yes
0.13606901110413522,yes
-0.24721640496748182,no
0.23693869042318377,nan
-0.2067809870973206,nan
0.11792268338872999,no
0.9223182749255717,nan
-0.7045797956957488,no
0.7979149927903317,nan
0.9219805471379057,no
-0.08264796889375511,nan
-1.485298429306016,yes
-0.4254753909661027,no
0.9078961825927764,no
-0.016007643609217484,nan
-0.6995115626064375,no
-0.3533424448597522,no
0.5884340185531871,no
0.38271349774096547,yes
-0.16725246941878602,yes
-0.2567770882702813,nan
-0.2742307043306753,yes
-0.6456871291489518,nan
1.1307629826286092,yes
-0.2256243284479379,nan
0.8520109645778475,yes
1.064921236345716,yes
0.6988176287035722,nan
-0.30213421890263387,no
0.28261106323562657,no
-0.016936924473641316,yes
-0.6325913025110896,nan
0.22705149720512208,no
-0.8253278538118617,nan
0.8313755719230945,no
-0.32523210810887515,nan
0.1408117591109875,yes
0.1983015100822995,nan
-0.18123348159285413,no
0.4106856610326923,yes
-0.33243255963576707,nan
0.6099081082200709,no
-0.9421857761727239,yes
0.08846570568248827,nan
1.3572502993407993,no
-0.7002319272239023,nan
-0.47442147936739604,nan
0.3597354947612405,yes
0.12570724735771857,yes
0.24544106949149141,no
0.34243099110336445,yes
0.4443050279932389,no
0.7767898893693562,nan
0.28687305984995876,nan
-0.1688803582329797,no
0.47080159084191187,nan
1.329917354426651,yes
-0.09284362246780148,nan
-0.682170513269449,yes
0.774956468500881,no
-0.08426681476751877,no
-1.5208686822098252,nan
0.5931951740052951,nan
-0.3747297301677459,yes
-0.06337329761291254,yes
0.23238623139831016,nan
0.13334977584534646,nan
0.4966162719973276,no
-0.3048404593988903,no
0.35917405872325786,no
-0.18168267430874202,nan
0.517167336621252,nan
0.43075723880913735,nan
-0.6548070914312167,no
0.7601874813225226,nan
-0.3751744115798336,yes
0.5656404587968016,nan
0.25710111938093844,nan
1.2867285737565857,nan
-0.15642618766029648,nan
-0.24452175728273823,nan
-0.013593724121412826,yes
-0.2122258479839928,yes
0.559959331359435,nan
-1.1314174259056116,no
-0.7375776934024478,nan
-0.7474620451054351,nan
0.6652153143815029,nan
1.1974293608073476,no
-0.07311445297623004,no
-0.11817520623300742,no
0.04903651417922696,yes
0.8133148118257333,no
-0.6491471939334018,yes
0.1668582879143496,yes
0.6826383408477008,no
0.35076591895789166,no
0.13270713161912037,no
0.7007322647969988,yes
-1.892262605099466,nan
0.47451272367163533,no
-0.4578529781891966,no
-1.2814430277995197,no
0.35784181966748646,yes
0.9615609816140703,yes
-0.0962139602393843,nan
0.6670121830420571,no
1.1285947805920518,yes
0.920440117508833,nan
1.147975170559975,no
0.5194892437503246,yes
0.05280354723111495,no
-1.1213760683280178,no
-0.172243741690964,yes
-0.5902726167213341,yes
1.5196599022484696,yes
-0.12312006870263562,no
0.08624336474913996,no
0.3860397632283273,nan
0.030521712460717606,no
1.186535728301527,yes
-0.43585455321411637,no
0.13622521866606987,nan
-0.5197294099886337,nan
-0.924015757854494,yes
-0.42823836363369977,yes
-0.02592575793388841,nan
-0.30051155716208194,nan
-0.4846946859116992,nan
-0.9844222245702836,yes
-0.058173900840086334,nan
-1.0533042618217014,nan
0.5320391745827218,yes
0.0577078270541523,no
-1.0202860496254513,no
-0.2164463539349044,nan
-0.5265094839134081,no
0.2234221572934263,no
0.9383153122162011,no
-1.312620728752021,no
0.080518255403192,nan
-0.11209295689664826,no
0.4699380535153259,no
0.14923763976638238,yes
-0.5263785322171733,nan
-0.2233377549666327,yes
-0.5572180997624423,yes
0.7532049970190188,nan
0.014918154070359553,no
1.330833480027105,yes
-0.04246256967023454,nan
-0.4958847368373239,no
-1.0596000748289789,nan
-1.2621977733791614,yes
-1.1088951601038428,no
0.18698865570803838,no
0.35610751626095366,nan
-1.1068334914224933,no
0.6265268198532807,yes
-0.3381427361784076,yes
0.10275510838988455,yes
1.128554439778797,nan
0.6277875211058723,no
-0.1879714535340826,no
-0.6238345577907012,no
-1.5062707809305134,yes
-0.5034073234696941,no
-0.1477911671793861,yes
-0.6910256690058287,no
-0.0918798769646133,yes
0.053796318071137744,no
-0.157399187265655,nan
-0.4550018065764218,nan
0.11805827037670936,yes
0.3093584546985863,yes
-0.7632793542099922,no
0.987652665822389,no
-0.06901169259898321,nan
0.013194736061393363,no
0.49575009627959,yes
0.16325129188445114,yes
0.6671956437392715,yes
0.20098691564127694,yes
-0.4287061622483065,yes
0.25305246764427114,nan
-0.8006083451244632,nan
0.0759917940435662,yes
-0.023260993451122557,no
-0.14568180009077777,yes
-0.08997625800725152,nan
-1.3172943318483472,yes
-0.38410743541867304,nan
0.0649914307987803,nan
0.11189947439818025,yes
-0.7193725986481706,yes
0.8859954886052904,no
-0.6063223937501505,nan
0.6786200403687157,no
0.2990360533101794,yes
-0.4523591168906621,nan
1.2427176248266583,no
-0.835545782229536,no
0.643407921527001,no
0.7004076226300847,yes
-0.4694341463536514,yes
0.9747257100450301,yes
-0.17503256021926694,nan
0.2020855404958999,yes
0.1822252871398545,nan
-0.09401611902938346,no
0.5675657912118475,no
0.5554421043865491,yes
-1.2239723812667265,no
0.9130381700147067,yes
-1.163744391624972,nan
0.7227823430391601,no
0.7886935957793083,yes
-0.7636765011506387,no
-0.28757000156820933,no
-0.773993267940155,yes
-0.15044472120211472,no
-0.21562399893001885,no
0.5457623725885379,no
0.9172161222837257,no
0.9769786675529691,nan
-0.39351761860481144,no
-0.14645531162116943,no
-1.1784067345546652,yes
-0.5641090465473321,nan
0.6753961431682203,yes
1.1309079764837622,yes
-0.8640442103159454,yes
-0.41472498140702596,nan
-0.01848402987124892,yes
0.19611281117372475,yes
-0.5667224639451522,yes
0.29684273112486276,no
-0.33168754294964126,yes
-0.010116589614795371,nan
0.3823989736025897,nan
0.004495588867656471,no
-0.305470123368598,nan
-0.07672686274808158,nan
-0.06185407144373472,no
-0.25900772091748936,yes
-0.18115724386697166,no
1.1190530193533017,yes
0.39264361355886707,yes
-0.20683622262041224,nan
0.4878680831575149,no
-0.23367364282920694,nan
0.8211872463106489,nan
0.2587495345386657,yes
-0.07511150080296021,nan
0.3134018480671943,no
-1.0996133064479494,nan
-0.7887372282368637,nan
-0.8357475044793388,yes
0.10006016633459472,no
1.2127604996395642,nan
1.5619101023348425,yes
0.44663577100852997,nan
0.35059113246111984,no
-1.2607404139069172,nan
-0.3798716598138152,nan
-0.5514486263357672,yes
-0.43459331877578117,nan
-0.11770067300935272,yes
-0.33046340438798916,no
-1.3855098672630513,nan
0.5235371792822736,no
-0.7509201180178645,no
0.16747280487780467,nan
1.4518578688249812,yes
-0.6435692141104963,no
-1.7712012659224308,no
-0.20020295531607757,nan
0.7706717444989997,nan
1.3708432179544157,nan
-0.8606847161166917,nan
0.3476894562655652,nan
-0.3257173197460373,nan
-0.07416384801289495,yes
1.8510403429119242,no
-1.052079229876607,yes
0.1776177630462014,yes
0.3273852202358032,nan
0.7600504274575429,no
0.0685882074296268,yes
0.2156353776528716,nan
-0.27415399719525374,nan
0.1883888588715751,no
-0.24023459284818732,yes
0.43510032289923556,yes
-0.25872723523054375,yes
0.26397027573153053,nan
-0.020483969579484847,no
0.7882351755405177,no
-0.035975606511940365,yes
-1.241122727744817,nan
0.8833450504997941,yes
-0.6340126106038332,no
-0.45763643705417384,nan
-0.41696290583044443,yes
0.9621066652195721,yes
-1.4949719497850869,nan
2.1964239735619953,no
0.7392397663462362,nan
0.15626723989041175,yes
-0.03842580043140047,yes
0.19988785240035983,yes
0.36478569986553677,yes
0.4516509101650399,no
0.3889231262024139,no
0.06270647687867417,yes
-0.13813689421512826,no
-0.10589129855745819,no
-0.1364357962468767,no
0.7936390678069452,yes
0.4154897055966033,nan
-2.058272044264996,nan
0.45913054357083266,nan
0.13631533630314238,yes
-0.01309612951212819,no
-0.27196291716222004,no
0.7868789039902094,yes
0.6632685234860004,yes
-0.5410143674765263,nan
0.28493660098717455,nan
-0.6801597141789002,yes
-0.9657327153522512,nan
-0.43870205721297556,no
0.6036754306679311,yes
0.6671875317632606,yes
0.35915979406810505,no
0.507567050793598,no
0.3613248009804709,no
-0.44903711665606655,nan
0.30234578127175843,yes
0.5602866676593775,nan
0.5280039308695019,no
0.83223936003225,nan
0.4958126930407446,no
0.24601374527910802,nan
0.7491051668214992,nan
-0.018564881474342043,no
-0.6173122558594024,nan
-0.1141468747606347,yes
-0.5214318513645143,nan
-0.47262479248206707,nan
-0.10116306950086247,yes
-0.5546939446999729,no
-0.21557307074732818,yes
-1.3255302668676499,nan
0.149305595161057,no
0.0008438327535569657,nan
-0.5719620417477334,nan
0.4614719679026835,yes
0.6562990963385908,yes
-1.125291905058282,no
-0.53390734499635,no
-0.5383996448511087,no
-0.6579321707762052,nan
0.5806323893522239,yes
-0.13567829714096247,yes
-0.18516038891742753,yes
-1.4027036550847274,no
0.44479262114645846,yes
-0.8674808763974308,yes
0.04195284118642977,yes
0.19416385657073418,no
0.9524610170870557,yes
-0.9161742793833784,no
-2.1136585090745776,yes
0.1286946813275864,yes
1.2603578270575975,yes
0.8672624470576061,no
0.14676159069223804,no
-0.34414532994243313,yes
0.5649858176461172,nan
-0.681482339793128,no
0.33345043854935347,no
0.35382911141663875,yes
0.7421469352492158,nan
1.9317620272377543,yes
0.2746911770251369,no
-0.3562745379952491,no
-0.017902018534396102,yes
-1.2383531334223827,yes
-0.4862991917623407,nan
-0.2864977066791728,nan
-0.3668618785542147,no
0.1066484104236054,nan
-0.5756939526675403,nan
0.78472146712713,no
0.00014494544273796568,no
-0.0065102247970300915,no
-0.22952630155904247,no
0.10863347870128538,yes
0.5775687852673442,no
-0.6069911509976302,no
-0.4606815423526796,no
-0.21260822014366526,nan
-0.9421096464312504,no
-0.5734805018050484,yes
-0.3333546114812613,yes
0.6120724264989093,no
0.18379293030134747,yes
0.13551293795728103,nan
0.5956285735175805,no
-0.09616025187957765,yes
0.2733253949502227,yes
-0.07225522705274735,no
0.1857536445797399,yes
-0.40793106032810744,no
-1.7071720107935002,yes
-0.0939954135304129,nan
0.995923695269958,yes
0.6483507815691146,yes
0.6757782392138194,no
0.8652915052643525,yes
0.062060313673006205,no
0.1381209951839169,nan
-0.4323563268040451,no
-0.22125099921893482,no
0.4310398048397991,yes
0.8427191060181713,nan
-0.09761239297669967,no
-0.3151324853959881,yes
0.00036957119961810494,yes
0.4208447242503804,no
-1.0106983712934792,yes
-1.6073266671960666,no
-0.3853757946441085,no
-0.854498698139911,no
-0.3556981383531176,nan
-0.10344622317223007,no
-0.31727388631610937,yes
1.0167272741295217,nan
0.22872133522162402,yes
0.21033205172757985,nan
0.43554500083038133,nan
-0.7971831824465383,nan
0.727378251194188,nan
-0.05303500057482192,yes
0.46933643206884873,no
-0.7503000631281088,yes
-1.087631136211245,no
0.57252276061752,yes
0.2634866682682616,nan
-0.6314360880502572,nan
-0.608764156892286,no
0.7878043490903386,no
-0.8325883250071294,yes
1.1498710672791743,no
-0.630434514253508,yes
0.44687434792586805,no
-0.2300329330242892,no
0.4222312017576401,no
-0.3808798014799348,nan
-0.11395503425060594,nan
0.02864342277700479,yes
-0.7015312190470309,no
0.518577041794088,yes
-0.3592494965301096,no
-0.160019940738013,nan
-0.6960445622259586,nan
-1.7936335611567171,no
-0.1337194338201183,no
1.688830795129041,nan
0.5492230015286167,nan
-0.013482265814076248,yes
-0.18402358044578737,nan
0.015726124968432464,no
0.3829833806226469,yes
-0.8265689707161914,no
0.7800251862682104,yes
0.5007669208088709,no
0.5027300079955541,nan
0.3069330171668091,no
0.01373166038579293,yes
0.4710028651767739,no
0.4142698936189646,yes
-0.24782849765871665,no
-0.40152124102783066,nan
0.07129940668339069,nan
1.084314106046631,no
-0.8673749529577306,no
-1.027267686026708,no
0.1153325888655617,yes
0.03562139129921264,no
0.12133916505928574,no
0.17076723853595016,yes
-0.15624157824436358,nan
1.0429044070214575,no
-1.1206327849335609,no
-0.5799479173461721,nan
-0.07227833210433317,nan
-1.150232167807917,yes
-0.12309808310244981,no
1.1630291160096127,no
0.014620541807173251,yes
0.16149063400307842,nan
-0.8821153356208061,yes
-0.43145298562763423,nan
-0.2626374662267559,yes
-0.2224005677293638,nan
0.897150656502638,yes
0.3903837425075872,nan
